,congruent,diffBelief,diffBeliefAbs,diffUncertainty,diffUncertaintyAbs,nDataShown,postBelief,postUncertainty,postUncertaintyLower,postUncertaintyUpper,preBelief,preUncerainty,preUncertaintyLower,preUncertaintyUpper,usertoken,varindex,vars,visGroup
3293,false,0.5421522755435115,0.5421522755435115,-0.17497988712416968,0.17497988712416968,100,-0.35337814484892155,0.5222449024809621,-0.09225569360844066,-0.6145005960894028,0.18877413069459004,0.34726501535679244,0.015141623016193817,0.36240663837298626,6y6EFhYe,9,"Minimum wage
Unemployment rate",line
3294,false,-0.14138974967173135,0.14138974967173135,-0.6362169665096877,0.6362169665096877,10,-0.5204321976950781,0.8662787236809824,-0.0872928358545868,-0.9535715595355692,-0.6618219473668094,0.23006175717129462,-0.5467910687811619,-0.7768528259524565,6y6EFhYe,10,"Number of religious population
racial diversity",line
3295,false,0.2619212397952648,0.2619212397952648,-0.5327330888876844,0.5327330888876844,100,-0.09418046717119988,0.8743002156609567,-0.5313305750016784,0.3429696406592784,0.16774077262406495,0.3415671267732723,-0.0030427907625711903,0.3385243360107011,6y6EFhYe,11,"Immigrant population
Crime rate",line
3296,false,0.007533847155589246,0.007533847155589246,-0.14629220142017613,0.14629220142017613,100,-0.021610108861194854,0.3112671356087653,-0.1772436766655774,0.1340234589431879,-0.014076261705605608,0.16497493418858916,-0.09656372879990022,0.06841120538868894,6y6EFhYe,12,"Number of movies attended
Amount red meat eaten",line
3297,false,0.9580989817529801,0.9580989817529801,0.15635426466578783,0.15635426466578783,10,-0.6054329544149608,0.3435967468596257,-0.43363458098514807,-0.7772313278447738,0.35266602733801933,0.49995101152541355,0.10269052157531244,0.602641533100726,IUG91BIR,0,"College GPA
Post-college income",band
3298,false,-1.1100311645318883,1.1100311645318883,0.2768078580638062,0.2768078580638062,10,0.5986529207058751,0.08107023876036079,0.5581178013256944,0.6391880400860552,-0.5113782438260133,0.357878096824167,-0.3324391954139299,-0.6903172922380969,IUG91BIR,1,"Years of education
Income",band
3299,true,-0.8148092592546474,0.8148092592546474,0.3544775928736661,0.3544775928736661,10,0.33418661072368305,0.08211379010481856,0.29312971567127377,0.37524350577609233,-0.4806226485309644,0.43659138297848465,-0.26232695704172215,-0.6989183400202068,IUG91BIR,2,"Height
College GPA",band
3300,true,0.055572061532931594,0.055572061532931594,0.8914659438057808,0.8914659438057808,100,-0.33365986901531386,0.5523584412294547,-0.05748064840058653,-0.6098390896300412,-0.27808780748238227,1.4438243850352355,-1,0.44382438503523547,IUG91BIR,3,"Amount of rainfall
Number of sunny days",band
3301,true,-0.9814171934351861,0.9814171934351861,-1.2633631949706001,1.2633631949706001,10,0.7534314803929754,2.0,-1,1,-0.2279857130422107,0.7366368050293999,-0.5963041155569107,0.14033268947248922,IUG91BIR,4,"Hours of TV watched in a month
Number of books read in a month",band
3302,false,,,-1.1535429386706446,1.1535429386706446,100,-0.3385260262806513,1.1535429386706446,-0.9152974956159736,0.238245443054671,NaN,0.0,-0.6550881178443859,-0.6550881178443859,IUG91BIR,5,"Immigrant population
Crime rate",band
3303,true,0.07524429687456391,0.07524429687456391,1.4960852463891015,1.4960852463891015,100,-0.36839208028458237,0.5039147536108985,-0.11643470347913315,-0.6203494570900316,-0.29314778341001846,2.0,-1,1,IUG91BIR,6,"Avg. hours on social media
Depression severity",band
3304,false,-0.918120208312303,0.918120208312303,0.5252131120349128,0.5252131120349128,100,0.5088729216281287,0.28967410534146576,0.3640358689573957,0.6537099742988615,-0.40924728668417426,0.8148872173763786,-0.0018036779959849092,-0.8166908953723635,IUG91BIR,7,"Minimum wage
Unemployment rate",band
3305,false,-0.9198780157341984,0.9198780157341984,0.833521697784174,0.833521697784174,10,0.4615685847828386,0.05953838906593467,0.43179939024987113,0.4913377793158058,-0.45830943095135973,0.8930600868501086,-0.011779387526305252,-0.9048394743764139,IUG91BIR,8,"Homeless population
Uninsured population",band
3306,false,-0.05170541769043546,0.05170541769043546,-0.8625029842103358,0.8625029842103358,10,-0.5209205393464067,1.3033124997938508,-1,0.3033124997938508,-0.5726259570368422,0.440809515583515,-0.35222119924508455,-0.7930307148285995,IUG91BIR,9,"Number of religious population
racial diversity",band
3307,true,0.30196710164372015,0.30196710164372015,0.8633432343467886,0.8633432343467886,10,-0.5692787417140204,0.8085083376004503,-0.16502457291379513,-0.9735329105142454,-0.2673116400703002,1.6718515719472389,-1,0.6718515719472389,IUG91BIR,10,"Parental income
Children's SAT scores",band
3308,false,1.0516051142591347,1.0516051142591347,-0.18819151964422298,0.18819151964422298,100,-0.4681925880377138,0.926327709287202,-0.005028733394112805,-0.9313564426813148,0.5834125262214209,0.738136189642979,0.21434443139993165,0.9524806210429106,IUG91BIR,11,"Annual carbon emissions
Global temperature increase",band
3309,false,-0.20218687837286398,0.20218687837286398,-0.5236213923998725,0.5236213923998725,100,-0.37353617456527166,1.6453073770375637,-1,0.6453073770375637,-0.5757230529381356,1.1216859846376912,-1,0.1216859846376912,IUG91BIR,12,"Number of movies attended
Amount red meat eaten",band
3310,true,-0.49602357747702047,0.49602357747702047,1.2116827334999385,1.2116827334999385,10,0.27420800878870333,0.5758001607727632,-0.013692071597678046,0.5621080891750851,-0.22181556868831714,1.7874828942727017,-1,0.7874828942727017,IUG91BIR,13,"Number traffic violations
Car insurance premium",band
3311,true,0.7377010318242725,0.7377010318242725,1.0903904341594857,1.0903904341594857,100,-0.6187319985529152,0.6716714992977999,-0.28289624890401527,-0.9545677482018151,0.11896903327135733,1.7620619334572856,-0.7620619334572856,1,IUG91BIR,14,"Proportion of residents in poverty
Crime rate",band
3312,true,-1.1147123226312636,1.1147123226312636,0.32298556662963707,0.32298556662963707,100,0.6942000935333084,0.23868001002050443,0.5748600885230561,0.8135400985435606,-0.4205122290979553,0.5616655766501415,-0.13967944077288458,-0.701345017423026,IUG91BIR,15,"Avg. hours on social media
Avg. hours of sleep",band
3313,false,0.19888337300175446,0.19888337300175446,-0.07812442731209096,0.07812442731209096,100,-0.16907891289412985,0.3894440050376667,-0.36380091541296317,0.02564308962470352,0.02980446010762461,0.3113195777255757,-0.12585532875516314,0.18546424897041258,PX4atsHx,0,"Annual carbon emissions
Global temperature increase",band
3314,true,0.0603287113944907,0.0603287113944907,0.014688145394784746,0.014688145394784746,10,-0.4840245065218434,0.41989838492329595,-0.27407531406019553,-0.6939736989834915,-0.4236957951273527,0.4345865303180807,-0.20640252996831232,-0.640989060286393,PX4atsHx,1,"Hours of TV watched in a month
Number of books read in a month",band
3315,true,0.43809793658602336,0.43809793658602336,-0.19975468921207673,0.19975468921207673,10,0.13537965266742424,0.6787119611528207,-0.20397632790898618,0.4747356332438346,0.5734775892534476,0.478957271940744,0.3339989532830756,0.8129562252238196,PX4atsHx,2,"Number traffic violations
Car insurance premium",band
3316,false,-0.741375761748605,0.741375761748605,0.06152659860508791,0.06152659860508791,10,0.7133886167550152,0.5433707570752329,0.44170323821739865,0.9850739952926315,-0.027987144993589785,0.6048973556803208,-0.3304358228337501,0.2744615328465707,PX4atsHx,3,"Homeless population
Uninsured population",band
3317,true,-0.16728018799388145,0.16728018799388145,0.34390729849080715,0.34390729849080715,100,0.6626522456565751,0.23878981053539738,0.5432573403888765,0.7820471509242739,0.49537205766269365,0.5826971090262045,0.20402350314959117,0.7867206121757957,PX4atsHx,4,"Proportion of residents in poverty
Crime rate",band
3318,false,0.7439332932107379,0.7439332932107379,-0.4035769128951501,0.4035769128951501,10,0.19403318610898346,0.5778899435186269,-0.0949117856503301,0.4829781578682968,0.9379664793197213,0.1743130306234768,0.8256869693765232,1,PX4atsHx,5,"Years of education
Income",band
3319,true,0.08176416829832411,0.08176416829832411,-0.11902533614978372,0.11902533614978372,10,0.45991282446975523,0.6792021505436268,0.12031174919794174,0.7995138997415685,0.5416769927680793,0.560176814393843,0.26158858557115794,0.821765399965001,PX4atsHx,6,"Parental income
Children's SAT scores",band
3320,false,-0.9024989408595891,0.9024989408595891,0.4566715596261428,0.4566715596261428,100,0.3265683261646979,0.4127018744355784,0.1202173889469087,0.5329192633824871,-0.5759306146948913,0.8693734340617212,-0.13062656593827887,-1,PX4atsHx,7,"Minimum wage
Unemployment rate",band
3321,false,-0.29231830776558687,0.29231830776558687,-0.2061805458338109,0.2061805458338109,10,-0.12273384130761089,0.5794798827899981,-0.4124737827026099,0.16700610008738814,-0.41505214907319776,0.37329933695618717,-0.2284024805951042,-0.6017018175512914,PX4atsHx,8,"Number of religious population
racial diversity",band
3322,true,-0.19863631687218364,0.19863631687218364,0.9691120178878592,0.9691120178878592,100,-0.5160958774819586,0.0,-0.5160958774819586,-0.5160958774819586,-0.7147321943541423,0.9691120178878592,-0.030887982112140888,-1,PX4atsHx,9,"Amount of rainfall
Number of sunny days",band
3323,true,0.03828043312021712,0.03828043312021712,-0.4798648081772395,0.4798648081772395,10,0.06053878025714732,0.7174333874628613,-0.2981779134742833,0.4192554739885781,0.09881921337736443,0.23756857928562186,-0.019965076265446358,0.2176035030201755,PX4atsHx,10,"Height
College GPA",band
3324,true,0.2755413220162417,0.2755413220162417,0.5108883511969051,0.5108883511969051,100,0.31597692687854306,0.3546031114193502,0.1386753711688682,0.4932784825882184,0.5915182488947848,0.8654914626162553,0.1345085373837447,1,PX4atsHx,11,"Avg. hours on social media
Depression severity",band
3325,false,0.09042821181162264,0.09042821181162264,-0.3011301700801532,0.3011301700801532,10,-0.02129046821095404,1.0949553302344024,-0.5687681333281551,0.5261871969062473,0.0691377436006686,0.7938251601542492,-0.3277748364764559,0.4660503236777933,PX4atsHx,12,"College GPA
Post-college income",band
3326,true,0.009040587608607709,0.009040587608607709,0.18327920338635528,0.18327920338635528,100,0.2789216380042041,0.2677299490310239,0.14505666348869228,0.41278661251971616,0.2879622256128118,0.45100915241737916,0.06245764940412224,0.5134668018215014,PX4atsHx,13,"Avg. hours on social media
Avg. hours of sleep",band
3327,false,-0.5018594979815096,0.5018594979815096,-0.07801270618509037,0.07801270618509037,100,0.11585316905052334,0.8797946616638492,-0.32404416178140144,0.5557504998824478,-0.3860063289309863,0.8017819554787589,-0.7868973066703657,0.01488464880839313,PX4atsHx,14,"Immigrant population
Crime rate",band
3328,false,-0.2818995889712676,0.2818995889712676,0.5273877131549194,0.5273877131549194,100,0.2662857130020153,0.0,0.2662857130020153,0.2662857130020153,-0.015613875969252289,0.5273877131549194,-0.279307732546712,0.24807998060820746,PX4atsHx,15,"Number of movies attended
Amount red meat eaten",band
3329,false,1.595389187468921,1.595389187468921,-0.021683209087200117,0.021683209087200117,10,-1,0.8309048341493579,-0.16909516585064216,-1,0.595389187468921,0.8092216250621578,0.19077837493784222,1,KayVp7Tv,0,"Years of education
Income",line
3330,false,0.0,0.0,-0.35975530124730515,0.35975530124730515,100,1,1.5093819824962762,-0.5093819824962762,1,1,1.149626681248971,-0.14962668124897105,1,KayVp7Tv,3,"Immigrant population
Crime rate",line
3331,false,0.0,0.0,-0.8157956561756816,0.8157956561756816,10,1,1.352222800174676,-0.35222280017467605,1,1,0.5364271439989945,0.4635728560010055,1,KayVp7Tv,4,"College GPA
Post-college income",line
3332,false,0.16540622615142286,0.16540622615142286,-0.43817973649426456,0.43817973649426456,100,0.8345937738485771,1.401417954324284,-0.401417954324284,1,1,0.9632382178300194,0.036761782169980606,1,KayVp7Tv,5,"Annual carbon emissions
Global temperature increase",line
3333,true,0.0,0.0,2.0,2.0,10,-1,0.0,-1,-1,-1,2.0,-1,1,KayVp7Tv,6,"Hours of TV watched in a month
Number of books read in a month",line
3334,true,-0.8077126883645147,0.8077126883645147,0.47784893880792856,0.47784893880792856,10,0.35778822290540435,0.9089210097498985,-0.09667228196954497,0.8122487277803536,-0.44992446545911036,1.386769948557827,-1,0.3867699485578271,KayVp7Tv,7,"Number traffic violations
Car insurance premium",line
3335,true,0.2599546745077832,0.2599546745077832,0.7654343936431625,0.7654343936431625,100,0.7400453254922168,1.0055033450418,-0.005503345041800001,1,1,1.7709377386849625,-0.7709377386849625,1,KayVp7Tv,8,"Avg. hours on social media
Avg. hours of sleep",line
3336,false,0.13816035371307933,0.13816035371307933,-0.5973490302302484,0.5973490302302484,10,0.8618396462869207,2.0,-1,1,1,1.4026509697697516,-0.4026509697697516,1,KayVp7Tv,9,"Number of religious population
racial diversity",line
3337,true,-0.18689794054960007,0.18689794054960007,-0.45636838613399444,0.45636838613399444,10,-0.655139447489762,0.7722936100552702,-0.22770638994472975,-1,-0.8420373880393621,0.31592522392127576,-0.6840747760787242,-1,KayVp7Tv,10,"Height
College GPA",line
3338,true,0.20627519753639256,0.20627519753639256,0.9442873288033071,0.9442873288033071,10,0.7937248024636074,0.756694874807208,0.24330512519279202,1,1,1.700982203610515,-0.7009822036105151,1,KayVp7Tv,11,"Parental income
Children's SAT scores",line
3339,true,-0.8675453857710107,0.8675453857710107,0.2590120419404869,0.2590120419404869,100,0.9138043584973212,1.0584945137483863,-0.05849451374838632,1,0.04625897272631052,1.3175065556888732,-0.6124943051181262,0.705012250570747,KayVp7Tv,12,"Avg. hours on social media
Depression severity",line
3340,true,0.0,0.0,0.09696700754614218,0.09696700754614218,100,-1,0.8348074872155924,-0.1651925127844076,-1,-1,0.9317744947617346,-0.06822550523826537,-1,KayVp7Tv,13,"Proportion of residents in poverty
Crime rate",line
3341,false,1.8064430450094928,1.8064430450094928,-0.2577418301379608,0.2577418301379608,10,-1,1.143984383708186,-1,0.143984383708186,0.8064430450094928,0.8862425535702252,0.11375744642977481,1,KayVp7Tv,14,"Homeless population
Uninsured population",line
3342,false,-0.05481667757717612,0.05481667757717612,-1.015662673696514,1.015662673696514,100,-0.7365571770970658,2.0,-1,1,-0.7913738546742419,0.984337326303486,-0.015662673696513973,-1,KayVp7Tv,15,"Number of movies attended
Amount red meat eaten",line
3343,false,0.9850533697519572,0.9850533697519572,-0.09131647910414437,0.09131647910414437,100,-0.581413346567857,0.3185092509328494,-0.4221587211014323,-0.7406679720342817,0.4036400231841002,0.227192771828705,0.2900436372697477,0.5172364090984527,WGrj2C5L,0,"Annual carbon emissions
Global temperature increase",line
3344,true,-0.10035679113622176,0.10035679113622176,0.11772121073277808,0.11772121073277808,100,1,0.08299237153966543,0.9170076284603346,1,0.8996432088637782,0.2007135822724435,0.7992864177275565,1,WGrj2C5L,1,"Proportion of residents in poverty
Crime rate",line
3345,true,0.10841818001229075,0.10841818001229075,0.216701462745799,0.216701462745799,100,0.03702588299143983,0.17374259295491018,-0.04984541348601518,0.123897179468895,0.14544406300373058,0.39044405570070917,-0.04977796484662411,0.34066609085408506,WGrj2C5L,2,"Avg. hours on social media
Depression severity",line
3346,false,1.0621026859559242,1.0621026859559242,0.09241617941709818,0.09241617941709818,100,-0.9287027459620214,0.34204401283254127,-0.6579559871674587,-1,0.13339993999390276,0.43446019224963944,-0.08383015613091699,0.35063003611872245,WGrj2C5L,3,"Immigrant population
Crime rate",line
3347,false,1.214765447760615,1.214765447760615,0.2435452350818499,0.2435452350818499,100,-0.9345008541247908,0.32318919930440604,-0.676810800695594,-1,0.2802645936358241,0.5667344343862559,-0.0031026235573037853,0.5636318108289522,WGrj2C5L,4,"Minimum wage
Unemployment rate",line
3348,true,0.5383886768663417,0.5383886768663417,-0.2501989975417127,0.2501989975417127,100,-0.791766794288361,0.5498120093171774,-0.4501879906828226,-1,-0.25337811742201927,0.29961301177546473,-0.10357161153428684,-0.4031846233097516,WGrj2C5L,5,"Avg. hours on social media
Avg. hours of sleep",line
3349,true,0.21565425174451192,0.21565425174451192,0.04500936341673989,0.04500936341673989,10,-0.6432463716830095,0.5758762703000027,-0.3553082365330082,-0.9311845068330109,-0.42759211993849755,0.6208856337167425,-0.11714930308012622,-0.7380349367968688,WGrj2C5L,6,"Hours of TV watched in a month
Number of books read in a month",line
3350,true,-0.23431576690490896,0.23431576690490896,-0.3025581315018994,0.3025581315018994,10,0.2385932131623465,0.35774948845452204,0.05971846893508537,0.4174679573896074,0.004277446257437534,0.05519135695262262,-0.02331823221887369,0.031873124733748925,WGrj2C5L,7,"Height
College GPA",line
3351,false,0.9054603615900598,0.9054603615900598,0.06036482374242813,0.06036482374242813,10,-0.08328266917685534,0.2502175181199948,-0.20839142823685286,0.04182608988314196,0.8221776924132045,0.31058234186242295,0.666886521481993,0.977468863344416,WGrj2C5L,8,"Years of education
Income",line
3352,false,-1.1005664799081436,1.1005664799081436,0.09597566183003425,0.09597566183003425,10,0.9790726840829613,0.30118067580271113,0.6988193241972889,1,-0.12149379582518233,0.3971563376327454,-0.32007196464155485,0.07708437299119053,WGrj2C5L,9,"College GPA
Post-college income",line
